world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans,num_definition_markers
1142,47.920158741,"[[ 1.25315012e-03 -1.59581663e-04 -1.21785311e-01]
 [-5.97168392e-04 -2.85909831e-03  2.35359658e+00]
 [-2.78208725e-04  2.49891924e-04  8.59306342e-01]]","[[ 8.27852081e+02 -2.90079524e+01  1.96778765e+02]
 [ 3.85083523e+01 -2.83553034e+02  7.82095010e+02]
 [ 2.56826623e-01  7.30674786e-02  1.00000000e+00]]",4,"[[ 1.45406612e-03 -1.84543316e-04 -1.84196191e-01]
 [-5.87953130e-04 -3.23519165e-03  2.57284359e+00]
 [-1.88393149e-04  2.46154814e-04  8.56106712e-01]]","[[ 7.07086968e+02 -2.34064733e+01  2.22476846e+02]
 [-3.87403552e+00 -2.51446826e+02  7.54835540e+02]
 [ 1.56714054e-01  6.71472687e-02  1.00000000e+00]]",6
1143,47.952166741000006,"[[ 1.24998715e-03 -1.54402152e-04 -1.23467457e-01]
 [-5.92135308e-04 -2.84926466e-03  2.34390574e+00]
 [-2.75715674e-04  2.58525692e-04  8.51692147e-01]]","[[ 8.30188915e+02 -2.72609843e+01  1.95373988e+02]
 [ 3.88545512e+01 -2.82116194e+02  7.82032616e+02]
 [ 2.56960448e-01  7.68094479e-02  1.00000000e+00]]",4,"[[ 1.45125265e-03 -1.78874483e-04 -1.86159555e-01]
 [-5.82604193e-04 -3.22579623e-03  2.56331565e+00]
 [-1.85597204e-04  2.55665252e-04  8.48129833e-01]]","[[ 7.08626591e+02 -2.17554719e+01  2.21291299e+02]
 [-3.84059573e+00 -2.49976051e+02  7.54663421e+02]
 [ 1.56227284e-01  7.05934787e-02  1.00000000e+00]]",6
1144,47.985939741,"[[ 1.25155708e-03 -1.54712538e-04 -1.24682858e-01]
 [-5.88050103e-04 -2.85276629e-03  2.34339884e+00]
 [-2.74402099e-04  2.57772305e-04  8.52505775e-01]]","[[ 8.29213095e+02 -2.72448047e+01  1.96167706e+02]
 [ 3.87060361e+01 -2.82064906e+02  7.81011193e+02]
 [ 2.55201168e-01  7.65185307e-02  1.00000000e+00]]",4,"[[ 1.45147884e-03 -1.78430893e-04 -1.87505146e-01]
 [-5.78296313e-04 -3.22724418e-03  2.56109559e+00]
 [-1.84860493e-04  2.55913496e-04  8.48095705e-01]]","[[ 7.08607285e+02 -2.15858349e+01  2.21851023e+02]
 [-3.55203309e+00 -2.49888257e+02  7.53832009e+02]
 [ 1.55527854e-01  7.06988715e-02  1.00000000e+00]]",6
1145,48.025365741,"[[ 1.25401877e-03 -1.54976594e-04 -1.26895726e-01]
 [-5.83281554e-04 -2.86101996e-03  2.34498628e+00]
 [-2.76070627e-04  2.52707031e-04  8.57574875e-01]]","[[ 8.28165977e+02 -2.74148975e+01  1.97508447e+02]
 [ 4.00129189e+01 -2.82853552e+02  7.79366546e+02]
 [ 2.54812449e-01  7.45248436e-02  1.00000000e+00]]",4,"[[ 1.45177628e-03 -1.77548885e-04 -1.89886601e-01]
 [-5.73197156e-04 -3.23231586e-03  2.56004698e+00]
 [-1.87734221e-04  2.51959598e-04  8.52231833e-01]]","[[ 7.09104820e+02 -2.15813673e+01  2.22825305e+02]
 [-1.64535435e+00 -2.50627662e+02  7.52502001e+02]
 [ 1.56691875e-01  6.93432016e-02  1.00000000e+00]]",6
1146,48.064407741000004,"[[ 1.25036644e-03 -1.46813047e-04 -1.31043168e-01]
 [-5.75558441e-04 -2.85103738e-03  2.33241196e+00]
 [-2.74087589e-04  2.61815495e-04  8.49960069e-01]]","[[ 8.31363683e+02 -2.47924479e+01  1.96210080e+02]
 [ 4.11261872e+01 -2.81377995e+02  7.78482109e+02]
 [ 2.55422581e-01  7.86787749e-02  1.00000000e+00]]",4,"[[ 1.44752687e-03 -1.68542644e-04 -1.94286264e-01]
 [-5.65416929e-04 -3.22188996e-03  2.54700607e+00]
 [-1.86458644e-04  2.61971142e-04  8.44441749e-01]]","[[ 7.11891416e+02 -1.92111203e+01  2.21734139e+02]
 [-5.35894811e-01 -2.49234825e+02  7.51619039e+02]
 [ 1.57356855e-01  7.30781637e-02  1.00000000e+00]]",6
1147,48.110303741,"[[ 1.25342872e-03 -1.51430499e-04 -1.29863430e-01]
 [-5.76072375e-04 -2.86002037e-03  2.33776833e+00]
 [-2.78497287e-04  2.52352881e-04  8.58786781e-01]]","[[ 8.29530235e+02 -2.64905599e+01  1.97551286e+02]
 [ 4.25751528e+01 -2.83290451e+02  7.77604424e+02]
 [ 2.56499008e-01  7.46537020e-02  1.00000000e+00]]",4,"[[ 1.45006484e-03 -1.73015269e-04 -1.93156728e-01]
 [-5.65514741e-04 -3.22959502e-03  2.55112479e+00]
 [-1.90996389e-04  2.52532919e-04  8.52925183e-01]]","[[ 7.10912126e+02 -2.06633285e+01  2.22800538e+02]
 [ 1.02779620e+00 -2.50975402e+02  7.50907710e+02]
 [ 1.58890954e-01  6.96812931e-02  1.00000000e+00]]",6
1148,48.155013741000005,"[[ 1.25292753e-03 -1.48427637e-04 -1.32273228e-01]
 [-5.71613122e-04 -2.85694806e-03  2.33339533e+00]
 [-2.76417782e-04  2.56100004e-04  8.55590821e-01]]","[[ 8.30140729e+02 -2.54116231e+01  1.97642088e+02]
 [ 4.25514025e+01 -2.82565459e+02  7.77200171e+02]
 [ 2.55458847e-01  7.63692047e-02  1.00000000e+00]]",4,"[[ 1.44825714e-03 -1.69207833e-04 -1.95655752e-01]
 [-5.61090866e-04 -3.22469862e-03  2.54546603e+00]
 [-1.89744525e-04  2.57208854e-04  8.49213030e-01]]","[[ 7.12083363e+02 -1.95942253e+01  2.22794086e+02]
 [ 1.36461435e+00 -2.50308656e+02  7.50599853e+02]
 [ 1.58691546e-01  7.14352034e-02  1.00000000e+00]]",6
1149,48.193809741,"[[ 1.25983859e-03 -1.55444878e-04 -1.30386874e-01]
 [-5.70438029e-04 -2.87407530e-03  2.34542810e+00]
 [-2.79527796e-04  2.42597426e-04  8.67332565e-01]]","[[ 8.25377740e+02 -2.78176841e+01  1.99303944e+02]
 [ 4.33619144e+01 -2.84739221e+02  7.76506293e+02]
 [ 2.53877856e-01  7.06778328e-02  1.00000000e+00]]",3,"[[ 1.42450879e-03 -1.60164372e-04 -1.95557711e-01]
 [-6.20076002e-04 -3.12443193e-03  2.50830194e+00]
 [-2.23108706e-04  2.69040279e-04  8.45556939e-01]]","[[ 7.28934116e+02 -1.82007625e+01  2.22577199e+02]
 [ 7.76125199e+00 -2.55131532e+02  7.58629797e+02]
 [ 1.89867116e-01  7.63755898e-02  1.00000000e+00]]",6
1150,48.231273741,"[[ 1.25048870e-03 -1.42468916e-04 -1.34794103e-01]
 [-5.65206034e-04 -2.85071257e-03  2.32750197e+00]
 [-2.76858362e-04  2.62563673e-04  8.50218151e-01]]","[[ 8.32534567e+02 -2.35199934e+01  1.96377343e+02]
 [ 4.49454335e+01 -2.81421837e+02  7.77527814e+02]
 [ 2.57220007e-01  7.92495955e-02  1.00000000e+00]]",4,"[[ 1.44700225e-03 -1.63900091e-04 -1.98042421e-01]
 [-5.53950662e-04 -3.22108385e-03  2.54126266e+00]
 [-1.90134958e-04  2.62344067e-04  8.45228001e-01]]","[[ 7.13266752e+02 -1.82203303e+01  2.21904290e+02]
 [ 3.15007958e+00 -2.49466507e+02  7.50784130e+02]
 [ 1.59472402e-01  7.33313806e-02  1.00000000e+00]]",6
1151,48.277167741,"[[ 1.25319846e-03 -1.45627262e-04 -1.34702919e-01]
 [-5.65402869e-04 -2.85538915e-03  2.33270220e+00]
 [-2.80570787e-04  2.57705942e-04  8.55080607e-01]]","[[ 8.31188840e+02 -2.45333198e+01  1.97867301e+02]
 [ 4.67185834e+01 -2.82402250e+02  7.77767000e+02]
 [ 2.58651230e-01  7.70610448e-02  1.00000000e+00]]",3,"[[ 1.41878086e-03 -1.52168706e-04 -1.98942481e-01]
 [-6.14835514e-04 -3.11004235e-03  2.49874201e+00]
 [-2.25393988e-04  2.80903729e-04  8.36589060e-01]]","[[ 7.33180949e+02 -1.58496576e+01  2.21691929e+02]
 [ 1.08380974e+01 -2.53459652e+02  7.59616004e+02]
 [ 1.93894618e-01  8.08346023e-02  1.00000000e+00]]",6
1152,48.309734741,"[[ 1.25374134e-03 -1.42184414e-04 -1.37909637e-01]
 [-5.62400325e-04 -2.85626831e-03  2.33374472e+00]
 [-2.78736938e-04  2.59596340e-04  8.53281553e-01]]","[[ 8.31205711e+02 -2.33605087e+01  1.98233211e+02]
 [ 4.66035722e+01 -2.81714759e+02  7.78028554e+02]
 [ 2.57347199e-01  7.80758511e-02  1.00000000e+00]]",4,"[[ 1.44816040e-03 -1.63189607e-04 -2.00843330e-01]
 [-5.50766819e-04 -3.22389236e-03  2.54569434e+00]
 [-1.93485226e-04  2.59269801e-04  8.48384484e-01]]","[[ 7.13471852e+02 -1.81513583e+01  2.23370272e+02]
 [ 5.31506320e+00 -2.50018583e+02  7.51473418e+02]
 [ 1.61092323e-01  7.22670557e-02  1.00000000e+00]]",6
1153,48.348644741,"[[ 1.26705549e-03 -1.50724516e-04 -1.37696077e-01]
 [-5.54565205e-04 -2.88272532e-03  2.35240936e+00]
 [-2.71131978e-04  2.47636505e-04  8.62038421e-01]]","[[ 8.21046962e+02 -2.56498011e+01  2.01143909e+02]
 [ 4.27596543e+01 -2.82353229e+02  7.77341472e+02]
 [ 2.45955668e-01  7.30437113e-02  1.00000000e+00]]",3,"[[ 1.43096451e-03 -1.57592970e-04 -2.01457527e-01]
 [-6.02533603e-04 -3.13654981e-03  2.51723460e+00]
 [-2.17101787e-04  2.69626760e-04  8.43957732e-01]]","[[ 7.25649220e+02 -1.71676266e+01  2.24421714e+02]
 [ 8.28740870e+00 -2.53954651e+02  7.59437317e+02]
 [ 1.84020158e-01  7.67169313e-02  1.00000000e+00]]",6
1154,48.389643741,"[[ 1.25856996e-03 -1.43596737e-04 -1.41640369e-01]
 [-5.58032044e-04 -2.86290298e-03  2.34603481e+00]
 [-2.79808093e-04  2.55261631e-04  8.57248304e-01]]","[[ 8.28896725e+02 -2.36045987e+01  2.01554728e+02]
 [ 4.83446182e+01 -2.82158981e+02  7.80173422e+02]
 [ 2.56158554e-01  7.63134833e-02  1.00000000e+00]]",4,"[[ 1.45067146e-03 -1.66284206e-04 -2.03030878e-01]
 [-5.46351492e-04 -3.22917209e-03  2.55779494e+00]
 [-1.97596209e-04  2.51222705e-04  8.55358397e-01]]","[[ 7.12973680e+02 -1.91037826e+01  2.26360355e+02]
 [ 7.97522832e+00 -2.51444203e+02  7.53791545e+02]
 [ 1.62361576e-01  6.94371599e-02  1.00000000e+00]]",6
1155,48.429881741,"[[ 1.23851092e-03 -1.05373078e-04 -1.59074805e-01]
 [-5.31613775e-04 -2.81137592e-03  2.29673846e+00]
 [-2.69676964e-04  3.06957298e-04  8.13076879e-01]]","[[ 8.45369750e+02 -1.04148929e+01  1.94812222e+02]
 [ 5.28936936e+01 -2.72505031e+02  7.80106845e+02]
 [ 2.60418969e-01  9.94232570e-02  1.00000000e+00]]",6,"[[ 1.41312081e-03 -1.28892582e-04 -2.15237577e-01]
 [-5.47998912e-04 -3.12238875e-03  2.49361953e+00]
 [-2.08830665e-04  2.96317356e-04  8.21157232e-01]]","[[ 7.36764443e+02 -9.38276985e+00  2.21609753e+02]
 [ 1.57822471e+01 -2.48819925e+02  7.59731671e+02]
 [ 1.81673435e-01  8.74013519e-02  1.00000000e+00]]",6
1156,48.468771741000005,"[[ 1.23848435e-03 -1.02113145e-04 -1.62503443e-01]
 [-5.16020804e-04 -2.81198396e-03  2.28948003e+00]
 [-2.73310341e-04  3.02046806e-04  8.18308054e-01]]","[[ 8.46493134e+02 -9.75205901e+00  1.95385090e+02]
 [ 5.75552643e+01 -2.74106982e+02  7.78332057e+02]
 [ 2.61479698e-01  9.79188699e-02  1.00000000e+00]]",5,"[[ 1.42931334e-03 -1.24788088e-04 -2.23213135e-01]
 [-5.05044693e-04 -3.18255602e-03  2.50477536e+00]
 [-1.97126537e-04  2.94344870e-04  8.22425872e-01]]","[[ 7.27398478e+02 -8.00697422e+00  2.21807913e+02]
 [ 1.69986303e+01 -2.45344581e+02  7.51833568e+02]
 [ 1.68265722e-01  8.58892381e-02  1.00000000e+00]]",6
1157,48.511033741000006,"[[ 1.23892122e-03 -9.44899623e-05 -1.68916307e-01]
 [-4.99132608e-04 -2.81717187e-03  2.27835325e+00]
 [-2.72172520e-04  3.03108179e-04  8.18535240e-01]]","[[ 8.47098866e+02 -7.39054789e+00  1.95382047e+02]
 [ 5.98028210e+01 -2.73681699e+02  7.74120928e+02]
 [ 2.59524940e-01  9.88884207e-02  1.00000000e+00]]",6,"[[ 1.40940141e-03 -1.14922491e-04 -2.25856875e-01]
 [-5.13166488e-04 -3.12225764e-03  2.46945866e+00]
 [-2.14233649e-04  2.94583230e-04  8.25255943e-01]]","[[ 7.40919646e+02 -6.34754857e+00  2.21769751e+02]
 [ 2.36680599e+01 -2.49968286e+02  7.54471323e+02]
 [ 1.83891685e-01  8.75808376e-02  1.00000000e+00]]",6
1158,48.557297741000006,"[[ 1.23951790e-03 -9.31360923e-05 -1.71016264e-01]
 [-4.92026121e-04 -2.81970363e-03  2.26966186e+00]
 [-2.71984500e-04  2.96544119e-04  8.24716281e-01]]","[[ 8.46821891e+02 -7.37015878e+00  1.95883225e+02]
 [ 5.97393266e+01 -2.75561928e+02  7.70748447e+02]
 [ 2.57794210e-01  9.66534820e-02  1.00000000e+00]]",5,"[[ 1.40605399e-03 -1.16263908e-04 -2.25385940e-01]
 [-5.21627845e-04 -3.13921861e-03  2.47640148e+00]
 [-2.34403524e-04  2.62344850e-04  8.54892445e-01]]","[[ 7.44959823e+02 -8.99849817e+00  2.22469347e+02]
 [ 3.00681202e+01 -2.56828461e+02  7.51892610e+02]
 [ 1.95033880e-01  7.63468488e-02  1.00000000e+00]]",6
1159,48.584548741000006,"[[ 1.24940325e-03 -1.09668938e-04 -1.64199133e-01]
 [-4.97361373e-04 -2.84663667e-03  2.28458841e+00]
 [-2.79135802e-04  2.64001578e-04  8.52791904e-01]]","[[ 8.39270091e+02 -1.38947594e+01  1.98818993e+02]
 [ 5.91404749e+01 -2.82361387e+02  7.67819634e+02]
 [ 2.56401532e-01  8.28635060e-02  1.00000000e+00]]",4,"[[ 1.43251865e-03 -1.23938459e-04 -2.28111669e-01]
 [-4.83234830e-04 -3.19915980e-03  2.48367415e+00]
 [-2.03195913e-04  2.68664831e-04  8.45902428e-01]]","[[ 7.26607028e+02 -9.38113924e+00  2.23485864e+02]
 [ 2.06565017e+01 -2.51019392e+02  7.42594352e+02]
 [ 1.67979070e-01  7.74721424e-02  1.00000000e+00]]",6
1160,48.624753741000006,"[[ 1.23441942e-03 -9.62171519e-05 -1.64868448e-01]
 [-4.90188983e-04 -2.81342498e-03  2.25151901e+00]
 [-2.74490982e-04  2.88365588e-04  8.32002575e-01]]","[[ 8.49415658e+02 -9.23565500e+00  1.93312015e+02]
 [ 5.97092439e+01 -2.78907463e+02  7.66595735e+02]
 [ 2.59541080e-01  9.36201557e-02  1.00000000e+00]]",4,"[[ 1.46707351e-03 -1.54263429e-04 -2.18519228e-01]
 [-4.94387709e-04 -3.24375903e-03  2.51517737e+00]
 [-1.78425997e-04  2.18431588e-04  8.78657716e-01]]","[[ 7.03097945e+02 -1.81616246e+01  2.26846159e+02]
 [ 2.97314607e+00 -2.58539893e+02  7.40815639e+02]
 [ 1.42036564e-01  6.05841983e-02  1.00000000e+00]]",6
1161,48.668218741000004,"[[ 1.23333824e-03 -9.85445489e-05 -1.63479319e-01]
 [-4.90728788e-04 -2.80739362e-03  2.24673259e+00]
 [-2.74701735e-04  2.86982617e-04  8.33285287e-01]]","[[ 8.49980669e+02 -1.00261347e+01  1.93787539e+02]
 [ 5.93206124e+01 -2.79938386e+02  7.66417453e+02]
 [ 2.59775594e-01  9.31052728e-02  1.00000000e+00]]",5,"[[ 1.42204658e-03 -1.16691707e-04 -2.26770431e-01]
 [-4.77428316e-04 -3.17015606e-03  2.45305107e+00]
 [-1.98710678e-04  2.86044523e-04  8.31912478e-01]]","[[ 7.31618055e+02 -7.05786749e+00  2.20242701e+02]
 [ 1.97792286e+01 -2.49342922e+02  7.40626306e+02]
 [ 1.67953461e-01  8.40481485e-02  1.00000000e+00]]",6
1162,48.703935741,"[[ 1.36436834e-03 -1.22664589e-04 -1.78270113e-01]
 [-5.14408956e-04 -2.89183365e-03  2.31683962e+00]
 [-6.65751256e-04 -3.58780416e-04  1.40752797e+00]]","[[ 8.08032483e+02 -5.90261258e+01  1.99500198e+02]
 [ 2.04158204e+02 -4.49456505e+02  7.65678528e+02]
 [ 4.34234076e-01 -1.42485914e-01  1.00000000e+00]]",1,"[[ 1.56931040e-03 -1.66838776e-04 -2.29612900e-01]
 [-6.45205563e-04 -3.07416218e-03  2.45300944e+00]
 [-6.90665909e-04 -3.83244500e-04  1.44378181e+00]]","[[ 7.09315782e+02 -6.66827532e+01  2.26101669e+02]
 [ 1.54639118e+02 -4.27245153e+02  7.50489807e+02]
 [ 3.80365522e-01 -1.45309256e-01  1.00000000e+00]]",6
1170,49.034152741,"[[ 1.19482949e-03 -6.33246613e-04  1.48963526e-01]
 [-3.10340549e-04 -2.81981160e-03  2.22339962e+00]
 [-6.09009061e-04 -7.90967715e-04  1.76828454e+00]]","[[ 9.05173540e+02 -2.80991197e+02  2.77058284e+02]
 [ 2.25845268e+02 -6.17973656e+02  7.58000004e+02]
 [ 4.12770223e-01 -3.73199778e-01  1.00000000e+00]]",1,"[[ 1.23776847e-03 -6.66486420e-04  1.44343327e-01]
 [-3.06435197e-04 -2.87981423e-03  2.22527006e+00]
 [-6.45286907e-04 -8.13113363e-04  1.78656226e+00]]","[[ 8.85053584e+02 -2.84801056e+02  2.83229807e+02]
 [ 2.35745390e+02 -6.11469606e+02  7.42575147e+02]
 [ 4.26965930e-01 -3.81163599e-01  1.00000000e+00]]",6
1171,49.073974741,"[[ 1.32479694e-03 -3.90163049e-05 -3.21926012e-01]
 [-3.42762510e-04 -2.91107383e-03  2.32068117e+00]
 [-2.19727286e-04  3.15354401e-04  8.16813029e-01]]","[[ 8.03533899e+02  1.79980795e+01  2.65557296e+02]
 [ 5.94177687e+01 -2.61340369e+02  7.65922893e+02]
 [ 1.93215170e-01  1.05739626e-01  1.00000000e+00]]",4,"[[ 1.41208497e-03 -5.41850529e-05 -3.56795490e-01]
 [-4.08370163e-04 -3.12164409e-03  2.46838645e+00]
 [-2.50468504e-04  2.92902702e-04  8.49714718e-01]]","[[ 7.61938250e+02  1.31969504e+01  2.81601522e+02]
 [ 6.12292274e+01 -2.50669228e+02  7.53894014e+02]
 [ 2.03488681e-01  9.02974999e-02  1.00000000e+00]]",6
1172,49.117088741,"[[ 1.41821857e-03 -3.01843583e-05 -3.78409670e-01]
 [-3.44654822e-04 -2.96032010e-03  2.36053179e+00]
 [-1.67071329e-04  3.43601511e-04  7.84636236e-01]]","[[ 7.44599063e+02  2.52658226e+01  2.83090046e+02]
 [ 2.94499594e+01 -2.49374699e+02  7.64432010e+02]
 [ 1.45649792e-01  1.14583948e-01  1.00000000e+00]]",3,"[[ 1.55100336e-03 -3.18955815e-05 -4.43554403e-01]
 [-3.39852051e-04 -3.20162209e-03  2.48678988e+00]
 [-1.60498887e-04  3.51343861e-04  7.86695562e-01]]","[[ 6.81678889e+02  2.62727338e+01  3.01294319e+02]
 [ 2.64774741e+01 -2.30877553e+02  7.44745731e+02]
 [ 1.27248722e-01  1.08471637e-01  1.00000000e+00]]",6
1173,49.156334741,"[[ 1.33477455e-03 -2.53900567e-05 -3.41401985e-01]
 [-3.37369255e-04 -2.91987813e-03  2.32555264e+00]
 [-2.18437298e-04  3.24664104e-04  8.10610679e-01]]","[[ 7.99270851e+02  2.31082419e+01  2.70331033e+02]
 [ 6.00398428e+01 -2.57916488e+02  7.65220726e+02]
 [ 1.91334493e-01  1.09527212e-01  1.00000000e+00]]",5,"[[ 1.41319219e-03 -5.53962980e-05 -3.61660813e-01]
 [-3.69397105e-04 -3.14902698e-03  2.47272283e+00]
 [-2.53364142e-04  2.78330568e-04  8.63069733e-01]]","[[ 7.61873357e+02  1.18216518e+01  2.85386059e+02]
 [ 6.88231642e+01 -2.52324191e+02  7.51756670e+02]
 [ 2.01462052e-01  8.48421806e-02  1.00000000e+00]]",6
1174,49.185011741000004,"[[ 1.33134911e-03 -3.10451769e-05 -3.36200519e-01]
 [-3.30585301e-04 -2.92168888e-03  2.32773342e+00]
 [-2.18801063e-04  3.15629185e-04  8.17353938e-01]]","[[ 8.00695822e+02  2.07022418e+01  2.70390880e+02]
 [ 6.13082629e+01 -2.60156191e+02  7.66113800e+02]
 [ 1.90666996e-01  1.06003721e-01  1.00000000e+00]]",4,"[[ 1.41425080e-03 -4.64084833e-05 -3.69277743e-01]
 [-3.96901288e-04 -3.13104778e-03  2.47524075e+00]
 [-2.54443971e-04  2.90226878e-04  8.53815458e-01]]","[[ 7.62782751e+02  1.51917123e+01  2.85864521e+02]
 [ 6.54288117e+01 -2.50432271e+02  7.54310032e+02]
 [ 2.05075079e-01  8.96535839e-02  1.00000000e+00]]",6
1175,49.226861741,"[[ 1.33066999e-03 -2.75673821e-05 -3.40271161e-01]
 [-3.28541350e-04 -2.91906401e-03  2.33026351e+00]
 [-2.23241900e-04  3.19897369e-04  8.15044947e-01]]","[[ 8.02547719e+02  2.21872670e+01  2.71618965e+02]
 [ 6.48375629e+01 -2.59054140e+02  7.67720559e+02]
 [ 1.94370767e-01  1.07753401e-01  1.00000000e+00]]",5,"[[ 1.41325889e-03 -4.61391230e-05 -3.70696339e-01]
 [-3.75189358e-04 -3.15926944e-03  2.49150956e+00]
 [-2.61808436e-04  2.75437929e-04  8.67287384e-01]]","[[ 7.64416736e+02  1.38521881e+01  2.86933294e+02]
 [ 7.29335900e+01 -2.51808506e+02  7.54559017e+02]
 [ 2.07592174e-01  8.41523059e-02  1.00000000e+00]]",6
1176,49.267520741000006,"[[ 1.33220555e-03 -2.42925074e-05 -3.44954893e-01]
 [-3.21824764e-04 -2.92664998e-03  2.33589654e+00]
 [-2.24976650e-04  3.21451790e-04  8.14487768e-01]]","[[ 8.02361297e+02  2.33189174e+01  2.72941946e+02]
 [ 6.74222952e+01 -2.57878484e+02  7.68133216e+02]
 [ 1.95017710e-01  1.08217355e-01  1.00000000e+00]]",5,"[[ 1.42620801e-03 -4.18877573e-05 -3.79719222e-01]
 [-3.60945580e-04 -3.15166355e-03  2.48450037e+00]
 [-2.44437302e-04  2.87084698e-04  8.53672368e-01]]","[[ 7.54703917e+02  1.62422160e+01  2.88426569e+02]
 [ 6.63352955e+01 -2.49375855e+02  7.55281787e+02]
 [ 1.93790905e-01  8.85142808e-02  1.00000000e+00]]",6
1177,49.305658741,"[[ 1.33351997e-03 -1.93459868e-05 -3.50316119e-01]
 [-3.15606553e-04 -2.92635764e-03  2.33465350e+00]
 [-2.26019265e-04  3.25128412e-04  8.12108812e-01]]","[[ 8.02254939e+02  2.51215632e+01  2.73845928e+02]
 [ 6.94313512e+01 -2.56823556e+02  7.68267657e+02]
 [ 1.95479921e-01  1.09811137e-01  1.00000000e+00]]",6,"[[ 1.41837714e-03 -3.62871039e-05 -3.82320859e-01]
 [-3.49448356e-04 -3.15621244e-03  2.48363534e+00]
 [-2.55246946e-04  2.91957430e-04  8.53326072e-01]]","[[ 7.61440138e+02  1.79661073e+01  2.88861663e+02]
 [ 7.47869284e+01 -2.47863168e+02  7.54921651e+02]
 [ 2.02174381e-01  9.01780575e-02  1.00000000e+00]]",6
1178,49.346250741000006,"[[ 1.33491464e-03 -1.68187148e-05 -3.53134515e-01]
 [-3.10434663e-04 -2.93079812e-03  2.33671487e+00]
 [-2.27124241e-04  3.27777909e-04  8.10465489e-01]]","[[ 8.01828960e+02  2.60667396e+01  2.74216417e+02]
 [ 7.12499945e+01 -2.55692339e+02  7.68251001e+02]
 [ 1.95888193e-01  1.10715003e-01  1.00000000e+00]]",5,"[[ 1.42770146e-03 -3.45900415e-05 -3.87280488e-01]
 [-3.49410506e-04 -3.15670262e-03  2.48595939e+00]
 [-2.48260401e-04  2.91885525e-04  8.51377801e-01]]","[[ 7.55305653e+02  1.84983284e+01  2.89564807e+02]
 [ 7.07437341e+01 -2.47707006e+02  7.55466286e+02]
 [ 1.95992205e-01  9.03177085e-02  1.00000000e+00]]",6
1179,49.395140741000006,"[[ 1.33967475e-03 -1.69475867e-05 -3.54442109e-01]
 [-3.05447893e-04 -2.94121397e-03  2.34332770e+00]
 [-2.22751048e-04  3.24908436e-04  8.11492505e-01]]","[[ 7.97917262e+02  2.57026389e+01  2.74291839e+02]
 [ 6.94750294e+01 -2.55530932e+02  7.68235792e+02]
 [ 1.91208030e-01  1.09365699e-01  1.00000000e+00]]",4,"[[ 1.41954117e-03 -3.37294803e-05 -3.85339367e-01]
 [-3.70733127e-04 -3.15478461e-03  2.49374950e+00]
 [-2.63794916e-04  2.93478418e-04  8.54346589e-01]]","[[ 7.63138415e+02  1.87652889e+01  2.89427438e+02]
 [ 7.59552775e+01 -2.47420706e+02  7.56453911e+02]
 [ 2.09541188e-01  9.07861355e-02  1.00000000e+00]]",6
1180,49.432493741,"[[ 1.33692315e-03 -1.61247654e-05 -3.54095871e-01]
 [-3.11712533e-04 -2.93497211e-03  2.34385900e+00]
 [-2.28833442e-04  3.28995634e-04  8.09576310e-01]]","[[ 8.01047762e+02  2.63287082e+01  2.74139600e+02]
 [ 7.22851803e+01 -2.54860883e+02  7.69481333e+02]
 [ 1.97047525e-01  1.11012397e-01  1.00000000e+00]]",6,"[[ 1.42273003e-03 -3.38486183e-05 -3.85854560e-01]
 [-3.45195806e-04 -3.16839835e-03  2.49530815e+00]
 [-2.57532027e-04  2.93718289e-04  8.52410083e-01]]","[[ 7.59757233e+02  1.86924189e+01  2.89194664e+02]
 [ 7.70829680e+01 -2.46352339e+02  7.56053722e+02]
 [ 2.02978762e-01  9.05339878e-02  1.00000000e+00]]",6
1181,49.481139741,"[[ 1.33832891e-03 -1.91190263e-05 -3.53560184e-01]
 [-3.11784656e-04 -2.94013336e-03  2.34998807e+00]
 [-2.29814740e-04  3.28093283e-04  8.10576866e-01]]","[[ 8.00395398e+02  2.55030972e+01  2.75181761e+02]
 [ 7.29127428e+01 -2.54658537e+02  7.70097932e+02]
 [ 1.97415551e-01  1.10307544e-01  1.00000000e+00]]",5,"[[ 1.43156822e-03 -3.77411385e-05 -3.87286742e-01]
 [-3.50792865e-04 -3.16889730e-03  2.50138079e+00]
 [-2.50963579e-04  2.90701463e-04  8.52785756e-01]]","[[ 7.53790669e+02  1.76713084e+01  2.90495543e+02]
 [ 7.22249826e+01 -2.46965342e+02  7.57196208e+02]
 [ 1.97210254e-01  8.93870948e-02  1.00000000e+00]]",6
1182,49.515474741000006,"[[ 1.41043048e-03 -7.80419276e-05 -3.49745654e-01]
 [-3.07017596e-04 -2.98600208e-03  2.38264281e+00]
 [-1.89278069e-04  3.01119231e-04  8.23698424e-01]]","[[ 7.50092868e+02  9.68765117e+00  2.90469790e+02]
 [ 4.67693824e+01 -2.58663194e+02  7.68071626e+02]
 [ 1.55266740e-01  9.67855706e-02  1.00000000e+00]]",3,"[[ 1.51964685e-03 -1.10916423e-04 -3.81871122e-01]
 [-3.16549246e-04 -3.27070919e-03  2.54995659e+00]
 [-2.01750699e-04  2.78736896e-04  8.52685131e-01]]","[[ 6.99170636e+02  2.37038153e+00  3.06031729e+02]
 [ 4.88546484e+01 -2.43482913e+02  7.50015468e+02]
 [ 1.49457950e-01  8.01537344e-02  1.00000000e+00]]",6
